Rank,Movie_Title,Release_Date,Box_Office,Box_Office_Share,Cumulative_Box_Office,Audience,Cumulative_Audience,Screens,Showings,Main_Nationality,Nationality,Production_Company,Distributor,Rating,Genre,Director,Actors
529,왓츠 러브,2024-03-20,78500397,0.0,78500397,8738,8738,188,1652,영국,영국,워킹 타이틀 필름,(주)디스테이션,15세이상관람가,"멜로/로맨스,드라마,코미디",세자르 카푸르,"릴리 제임스,샤자드 라티프,엠마 톰슨"
530,극장판 파워레인저 캡틴포스: 지구를 위한 싸움,2023-01-19,82651478,0.0,82651478,8700,8700,147,1095,일본,일본,,트윈플러스파트너스(주),전체관람가,"액션,어드벤처",나카자와 쇼지로,오자와 료타
531,가가린,2022-12-22,84869374,0.0,85379374,8689,8759,41,927,프랑스,프랑스,,(주)엣나인필름,12세이상관람가,SF,"파니 리에타르,제레미 트루일","피네건 올드필드,드니 라방,알세니 바틸리,리나 쿠드리"
532,6번 칸,2023-03-08,81662784,0.0,81662784,8681,8681,41,788,독일,"독일,핀란드,러시아,에스토니아",,"(주)싸이더스,스튜디오 에이드",15세이상관람가,"드라마,멜로/로맨스",유호 쿠오스마넨,"세이디 하를라,유리 보리소프"
533,베르네 부인의 장미정원,2022-06-09,78958400,0.0,82414400,8662,9094,37,718,프랑스,프랑스,,찬란,12세이상관람가,드라마,,까뜨린느 프로
534,사슴의 왕,2023-05-25,64085149,0.0,64085149,8614,8614,119,767,일본,일본,,트윈플러스파트너스(주),12세이상관람가,애니메이션,미야지 마사유키,"츠츠미 신이치,타케우치 료마"
535,엘 카미노,2023-03-29,90188000,0.0,90188000,8528,8528,34,823,한국,한국,씨제이 씨지브이(CJ CGV)(주),"씨제이 씨지브이(CJ CGV)(주),CGV ICECON",전체관람가,다큐멘터리,손미나,
537,더 썬,2023-07-19,74284419,0.0,74284419,8504,8504,62,914,영국,영국,,(주)스튜디오디에이치엘,15세이상관람가,드라마,플로리안 젤러,"휴 잭맨,로라 던,바네사 커비,젠 맥그라스,안소니 홉킨스"
538,에스파: 월드 투어 인 시네마,2024-04-10,186757000,0.0,186757000,8489,8489,90,977,한국,한국,스크린엑스 스튜디오,씨제이포디플렉스 주식회사,전체관람가,공연,"김하민,오윤동",
539,부활 그 소망,2024-03-07,90432400,0.0,90432400,8440,8440,26,236,한국,한국,파이오니아21,파이오니아21,전체관람가,다큐멘터리,김상철,"천정은,권오중"
540,마에스트로 번스타인,2023-12-06,69882400,0.0,69882400,8429,8429,61,920,미국,미국,,씨제이 씨지브이(CJ CGV)(주),15세이상관람가,드라마,브래들리 쿠퍼,"캐리 멀리건,브래들리 쿠퍼"
541,힙노틱,2023-09-20,78114011,0.0,78114011,8405,8405,113,1170,미국,미국,,"(주)레드아이스 엔터테인먼트,(주)제이앤씨미디어그룹",15세이상관람가,"SF,액션",로버트 로드리게즈,"벤 애플렉,앨리스 브라가,윌리엄 피츠너"
542,약속,2023-11-01,73739608,0.0,73739608,8395,8395,42,463,한국,한국,(주)민병훈필름,엠라인디스트리뷰션(주),전체관람가,다큐멘터리,민병훈,"민시우,민병훈,안은미"
544,샤이닝,2023-06-28,71568578,0.0,128217178,8373,15174,45,696,미국,미국,워너 브러더스 픽쳐스,워너브러더스 코리아(주),청소년관람불가,"공포(호러),스릴러",스탠리 큐브릭,"잭 니콜슨,셸리 듀발,대니 로이드"
545,비욘드 라이브 더 무비 : 샤이니 월드,2022-06-29,133198500,0.0,133198500,8325,8325,13,172,한국,한국,씨제이 씨지브이(CJ CGV)(주),씨제이 씨지브이(CJ CGV)(주),전체관람가,공연,,
546,아머드 사우루스: 기계공룡제국의 침략,2023-04-20,76296435,0.0,76296435,8252,8252,236,1042,한국,한국,대원미디어(주),트윈플러스파트너스(주),전체관람가,"애니메이션,액션,어드벤처",강대일,"이도엽,서은하,유재연,최지웅,심규혁,최한,김신우,정주원"
547,만인의 연인,2022-12-01,65055300,0.0,66207300,8243,8387,52,534,한국,한국,(주)시네마달,(주)시네마달,15세이상관람가,드라마,한인미,"황보운,서영희,홍사빈,김민철,전석호,우지현,박정연,이유지,김도경,라윤"
548,바커스: 고양이를 조심해!,2022-10-27,66914152,0.0,66914152,8229,8229,181,770,러시아,러시아,,"와이드 릴리즈(주),(주)태양미디어그룹",전체관람가,애니메이션,,
550,메모리아,2022-12-29,76485439,0.0,77637439,8060,8188,42,850,기타,기타,,찬란,12세이상관람가,드라마,아핏차퐁 위라세타쿤,"틸다 스윈튼,잔느 발리바"
551,사랑하는 당신에게,2023-05-31,69695350,0.0,69695350,8058,8058,28,607,벨기에,"벨기에,스위스",,(주)티캐스트,12세이상관람가,드라마,델핀 르에리세,프랑수아 베를레앙
552,에반게리온 신극장판: 파,2022-10-14,84362524,0.0,84362524,8020,8020,26,595,일본,일본,,(주)라이크콘텐츠,12세이상관람가,애니메이션,"안노 히데아키,츠루마키 카즈야,마사유키",
553,같은 속옷을 입는 두 여자,2022-11-10,73660892,0.0,76845892,8007,8497,53,1010,한국,한국,한국영화아카데미,찬란,15세이상관람가,드라마,김세인,"임지호,양말복,정보람,양흥주,이유경,최경준,이양희,권정은,박희은,안수경,문종훈,이우정,이호원,이지은,김하진,김선율,성미경,박성일,신정은,최선웅,김미영,최요운,윤태희,장지용,신치영,임동민,오은지"
554,여행자의 필요,2024-04-24,72525032,0.0,72525032,7998,7998,56,1157,한국,한국,(주)영화제작전원사,"(주)영화제작전원사 ,(주)콘텐츠판다",12세이상관람가,드라마,홍상수,"이자벨 위페르,이혜영,권해효,조윤희,김승윤"
556,십센치 : 권정열 인 시네마,2022-10-08,182562000,0.0,182562000,7977,7977,20,187,한국,한국,씨제이 씨지브이(CJ CGV)(주),씨제이 씨지브이(CJ CGV)(주),15세이상관람가,공연,김병준,
557,엄마의 땅: 그리샤와 숲의 주인,2023-01-25,72933889,0.0,72933889,7962,7962,121,893,한국,한국,한국영화아카데미,(주)더쿱디스트리뷰션,전체관람가,"애니메이션,어드벤처,판타지",박재범,"이윤지,김서영,이용녀,김예은,강길우,이관목,송철호,이용녀"
558,원 앤 온리,2024-03-13,77264710,0.0,77264710,7945,7945,112,1155,중국,중국,,(주)스튜디오디에이치엘,12세이상관람가,드라마,동성붕,왕이보
559,강다니엘: 마이 퍼레이드,2023-08-30,158654500,0.0,158654500,7933,7933,26,287,한국,한국,(주)위즈온센,"씨제이 씨지브이(CJ CGV)(주),(주)위즈온센",전체관람가,"공연,다큐멘터리",박재석,강다니엘
560,둠둠,2022-09-15,64874099,0.0,64874099,7894,7894,74,760,한국,한국,(주)이스트게이트컴퍼니,(주)영화사 진진,15세이상관람가,드라마,정원희,"김용지,윤유선,박종환,김진엽,김다온,베스티,안민영,김승비,김광섭,장승현,문서윤"
561,아네모네,2024-02-07,65610351,0.0,65610351,7866,7866,57,659,한국,한국,주식회사 시네마천국,㈜인디스토리,15세이상관람가,"코미디,드라마,액션",정하용,"정이랑,박성진,육미라,박혜진,이상훈,김건하,테리스 브라운,이유준,김영빈,이주미"
562,스프린터,2023-05-24,64161980,0.0,65957980,7824,8048,48,867,한국,한국,영화사 만화경,스튜디오 에이드,12세이상관람가,드라마,최승연,"박성일,공민정,임지호,전신환,송덕호,최준혁,한태경"
563,곰돌이 푸: 피와 꿀,2023-04-06,88613286,0.0,88613286,7792,7792,189,1508,영국,영국,,(주)팝엔터테인먼트,청소년관람불가,"공포(호러),스릴러",,
564,"주사위놀이, 마불 세계여행",2024-01-03,46462000,0.0,46462000,7737,7737,18,144,한국,한국,(주)니즈텔레콤,(주)니즈텔레콤,전체관람가,어드벤처,이광범,
567,베르히만 아일랜드,2022-08-04,70163598,0.0,70163598,7643,7643,45,786,프랑스,"프랑스,벨기에,독일,스웨덴,멕시코",,찬란,15세이상관람가,"드라마,멜로/로맨스",미아 한센-로브,"빅키 크리엡스,팀 로스,미아 와시코브스카,앤더스 다니엘슨 라이"
568,어느 멋진 아침,2023-09-06,68265669,0.0,68265669,7639,7639,50,815,프랑스,프랑스,,"찬란,(주)빅브라더스",15세이상관람가,"드라마,멜로/로맨스",미아 한센-로브,"레아 세이두,멜빌 푸포,파스칼 그레고리,니콜 가르시아,카미유 르방 마르탱"
569,플래닛,2023-07-05,66394408,0.0,66394408,7626,7626,135,1015,러시아,러시아,,(주)올스타엔터테인먼트,12세이상관람가,"SF,어드벤처",드미트리 키셀레브,
570,성적표의 김민영,2022-09-08,72228161,0.0,73112161,7615,7727,48,1031,한국,한국,탁구필름,(주)엣나인필름,전체관람가,드라마,"이재은,임지선","김주아,윤아정,손다현,임종민,심이안,조형일"
571,만강홍: 사라진 밀서,2023-10-11,64451145,0.0,64451145,7588,7588,153,1193,중국,중국,,팝엔터테인먼트,15세이상관람가,"미스터리,드라마",장예모,
572,놈이 우리 안에 있다,2022-11-23,53874793,0.0,53874793,7542,7542,91,691,미국,미국,,(주)영화사오원,15세이상관람가,"미스터리,스릴러",조쉬 루벤,"샘 리차드슨,밀라나 바인트루브,조지 바실,사라 번즈,마이클 체너스,캐서린 커틴"
573,문맨,2023-01-11,58867108,0.0,58867108,7539,7539,134,883,중국,중국,,(주)스튜디오디에이치엘,12세이상관람가,"드라마,코미디,판타지",장츠위,"선텅,마리"
576,애프터: 에버 해피,2022-09-21,66288200,0.0,66288200,7505,7505,128,1858,미국,미국,,판씨네마(주),15세이상관람가,멜로/로맨스,캐스틸 랜던,"조세핀 랭포드,히어로 파인즈 티핀"
577,장기자랑,2023-04-05,70709195,0.0,70709195,7479,7479,57,948,한국,한국,영화사 연필,(주)영화사 진진,12세이상관람가,다큐멘터리,이소현,"김명임,김도현,김순덕,박유신,이미경,최지영,박혜영,김태현"
580,마에스트로,2023-08-09,64715111,0.0,64715111,7389,7389,45,788,프랑스,프랑스,,(주)티캐스트,12세이상관람가,드라마,브뤼노 시슈,"이반 아탈,피에르 아르디티,미우-미우"
582,비밀,2023-12-13,73209305,0.0,73209305,7302,7302,126,908,한국,한국,스튜디오고트,(주)영화특별시에스엠씨,청소년관람불가,"미스터리,드라마,스릴러","임경호,소준범","김정현,박성현,길해연,다원,송병훈,박성민,이형구"
583,뮤지컬 레드북,2023-01-25,141349500,0.0,141349500,7296,7296,35,403,한국,한국,씨제이 씨지브이(CJ CGV)(주),씨제이 씨지브이(CJ CGV)(주),15세이상관람가,뮤지컬,곽기영,
585,교토에서 온 편지,2023-12-06,61894197,0.0,61894197,7270,7270,66,845,한국,한국,한국영화아카데미,판씨네마(주),12세이상관람가,드라마,김민주,"한선화,차미경,한채아,송지현"
586,오키쿠와 세계,2024-02-21,67102295,0.0,67102295,7204,7204,36,668,일본,일본,,(주)엣나인필름,12세이상관람가,드라마,사카모토 준지,"쿠로키 하루,이케마츠 소스케,칸이치로,사토 코이치,이시바시 렌지"
587,극장판 아름다운 그: 이터널,2023-07-12,67244850,0.0,67244850,7201,7201,94,1037,일본,일본,,홀리가든,15세이상관람가,멜로/로맨스,사카이 마이,"하기와라 리쿠,야기 유세이"
588,창밖은 겨울,2022-11-24,56245992,0.0,56858992,7197,7267,55,863,한국,한국,끼리끼리 필름,(주)영화사 진진,12세이상관람가,"드라마,멜로/로맨스",이상진,"곽민규,안상진,한선화,안민영,목규리,천신남,박현민,이재우,손성찬,김민희,주은실,이정비,양지웅,김진혁,최희진,이익수"
589,비의도적 연애담 스페셜,2023-06-14,107713000,0.0,107713000,7181,7181,23,289,한국,한국,주식회사 넘버쓰리픽쳐스,주식회사 넘버쓰리픽쳐스,12세이상관람가,"드라마,멜로/로맨스",장의순,"차서원,공찬"
591,크레센도 반 클라이번 콩쿠르 실황,2024-01-31,136304500,0.0,136304500,7137,7137,65,710,미국,미국,,오드,전체관람가,"공연,다큐멘터리",헤더 윌크,
594,화녀,2024-03-14,59838539,0.0,59838539,7075,7075,77,546,한국,한국,"(주)베러투모로우,나로픽처스(주)","와이드 릴리즈(주),(주)제이앤씨미디어그룹",청소년관람불가,스릴러,유영선,"박지연,송지은,김누리,조민아,김희상,이현주,오서정,서진원,이지훈,조윤상,손상경,주아연,이지호,유인환,이채민,신지웅,이승재,이서현,김수아,김현경,류성원"
595,노스맨,2022-08-31,64057299,0.0,64057299,7048,7048,39,553,미국,미국,,유니버설픽쳐스인터내셔널 코리아(유),청소년관람불가,드라마,로버트 에거스,"알렉산더 스카스가드,안야 테일러 조이,니콜 키드먼,클라에스 방,에단 호크,비요크,윌렘 데포"
596,에반게리온 신극장판: Q,2022-10-14,72751917,0.0,72751917,6978,6978,26,590,일본,일본,,(주)라이크콘텐츠,15세이상관람가,애니메이션,"안노 히데아키,츠루마키 카즈야,마사유키,마에다 마히로",
598,아라시 20주년 투어 콘서트 5✕20,2022-08-31,100955000,0.0,100955000,6920,6920,18,234,일본,일본,,찬란,전체관람가,공연,츠츠미 유키히코,"오노 사토시,사쿠라이 쇼,아이바 마사키,니노미야 카즈나리,마츠모토 준"
600,다이브: 100 피트 추락,2023-11-08,59292123,0.0,59292123,6830,6830,109,825,독일,독일,,와이드 릴리즈(주),12세이상관람가,스릴러,맥시밀리언 엘렌와인,"소피 로우,루이자 크로즈"
601,차이콥스키의 아내,2024-05-01,57441554,0.0,57441554,6829,6829,38,655,러시아,러시아,,(주)엣나인필름,청소년관람불가,"멜로/로맨스,드라마",키릴 세레브렌니코프,"일리오나 미하일로바,오딘 런드 바이런"
602,홈리스,2022-09-15,49834597,0.0,51497597,6824,7057,86,905,한국,한국,"(주)타이거시네마,DGC",그린나래미디어(주),12세이상관람가,"드라마,가족",임승현,"전봉석,박정연"
603,세이레,2022-11-24,52915083,0.0,52915083,6822,6822,70,560,한국,한국,한국예술종합학교,트윈플러스파트너스(주),15세이상관람가,"드라마,스릴러,미스터리",박강,"서현우,류아벨,심은우,김우겸,고은민,김미경,차래형,이해운,이가경,전운종,서진원,김금순,장유상,김충근,진수선,유정호,구민혁,양한슬,송덕호,조동우,문지영,강동인"
604,썬다운,2022-08-31,61378199,0.0,62008199,6753,6823,45,878,프랑스,프랑스,,M&M 인터내셔널,15세이상관람가,"미스터리,드라마",미셸 프랑코,"팀 로스,샤를로뜨 갱스부르"
605,샷건 웨딩,2023-03-29,51048300,0.0,51048300,6661,6661,126,1307,미국,미국,,"와이드 릴리즈(주),(주)제이앤씨미디어그룹",15세이상관람가,"액션,멜로/로맨스,코미디",제이슨 무어,"제니퍼 로페즈,조쉬 더하멜"
606,극장판 가면라이더: 세이버X젠카이저 슈퍼히어로 전기,2022-12-01,54361179,0.0,54361179,6621,6621,103,915,일본,일본,,트윈플러스파트너스(주),전체관람가,"액션,어드벤처",타자키 류타,
607,에픽하이 20 더 무비,2024-03-20,139501500,0.0,139501500,6607,6607,54,724,한국,한국,(주)영화사 그램,"CGV ICECON,(주)플레이그램",12세이상관람가,공연,조윤수,"타블로,투컷,미쓰라"
609,오디션,2023-04-19,68906700,0.0,68906700,6590,6590,122,1155,일본,일본,,와이드 릴리즈(주),청소년관람불가,공포(호러),미이케 다카시,"이시바시 료,시이나 에이히,쿠니무라 준"
610,어디로 가고 싶으신가요,2023-07-05,56818216,0.0,56818216,6581,6581,89,1027,한국,한국,(주)인벤트스톤,(주)디스테이션,12세이상관람가,드라마,김희정,"박하선,김남희,전석호,문우진,김정철,이규회,변중희,김보라,송영규,김영선,김지영,이선규"
612,에반게리온 신극장판: 서,2022-10-14,66104191,0.0,66104191,6544,6544,26,584,일본,일본,,(주)라이크콘텐츠,12세이상관람가,애니메이션,"안노 히데아키,츠루마키 카즈야,마사유키",
614,다 잘된 거야,2022-09-07,59814817,0.0,60642817,6527,6610,40,819,프랑스,프랑스,,(주)더쿱디스트리뷰션,12세이상관람가,드라마,프랑수아 오종,"소피 마르소,앙드레 뒤솔리에,제랄딘 페라스,샬롯 램플링"
616,차박- 살인과 낭만의 밤,2023-09-13,58756696,0.0,58756696,6465,6465,90,718,한국,한국,"(주)타이거스튜디오,오픈시네마",(주)디스테이션,15세이상관람가,스릴러,형인혁,"데니 안/ 안신원,김민채,홍경인,한민엽,이윤지,김학철,임효진,채 이,최민성,김정문,임인정,지연애,조권상"
617,이태석,2022-12-29,52004396,0.0,52004396,6405,6405,100,925,한국,한국,"드림채널,주식회사 블루필름웍스","THE 픽쳐스,주식회사 블루필름웍스",전체관람가,다큐멘터리,이우석,임형주
618,영화 스미코구라시 - 푸른 달밤의 마법의 아이,2024-02-07,52317720,0.0,52317720,6401,6401,106,970,일본,일본,,(주)미디어캐슬,전체관람가,애니메이션,오오모리 타카히로,"이노하라 요시히코,혼조 마나미,박성영,전숙경"
619,돌핀,2024-03-13,55502539,0.0,55502539,6374,6374,67,681,한국,한국,한국영화아카데미,(주)마노엔터테인먼트,12세이상관람가,드라마,배두리,"권유리,길해연,현우석,박미현,심희섭,김학선,한승도,김민석,하승연,원미원,김명지,김용준,강세현,조민국"
620,크리드 3,2023-03-01,62865600,0.0,62865600,6366,6366,156,1960,미국,미국,,워너브러더스 코리아(주),15세이상관람가,"액션,드라마",마이클 B. 조던,"마이클 B. 조던,테사 톰슨"
621,기예르모 델토로의 피노키오,2022-11-23,58555500,0.0,58555500,6354,6354,57,673,미국,미국,,씨제이 씨지브이(CJ CGV)(주),전체관람가,"애니메이션,뮤지컬",기예르모 델 토로,"이완 맥그리거,데이비드 브래들리,크리스토프 왈츠,틸다 스윈튼"
623,아이의 노랫소리를 들려줘,2022-09-22,58092382,0.0,58092382,6294,6294,106,796,일본,일본,,(주)라이크콘텐츠,12세이상관람가,애니메이션,요시우라 야스히로,츠치야 타오
625,거래완료,2022-10-06,57574099,0.0,57709099,6272,6289,72,760,한국,한국,한국예술종합학교 산학협력단,(주)스튜디오디에이치엘,12세이상관람가,드라마,조경호,"여성환,전석호,태인호,조성하,이원종,김민엽,최예빈,최희진,채서은,이규현,이교형,권일,임승민,엄서현,전충열,박장면,신안진,김동욱,김선화,전인기,전경서,이승철,김주연,전운종,지영주,전희락,박연주,한주희,김희지,이정서,공효진,이시은,정연욱,김이담,김준섭,김동준,강한글,정연욱,김이담"
627,썬더버드,2022-09-21,52757800,0.0,52757800,6227,6227,99,901,한국,한국,한국영화아카데미,(주)트리플픽쳐스,15세이상관람가,드라마,이재원,"서현우,이명로,이설,박승태,김규백,최은아,안일권,윤성원,박찬규,정세환,이정철,이미은,전성아,최경준,황보정일,김선동,주혁,손화영,정종열,박상규,장준휘"
629,아서,2024-04-17,50672980,0.0,50672980,6210,6210,121,1034,미국,미국,,(주)누리픽쳐스,12세이상관람가,"어드벤처,드라마",사이먼 셀란 존스,"마크 월버그,시무 리우"
630,틸,2023-03-22,54991600,0.0,54991600,6198,6198,122,1183,미국,미국,,유니버설픽쳐스인터내셔널 코리아(유),12세이상관람가,드라마,치노늬 추크우,"다니엘 데드와일러,제일린 홀,헤일리 베넷,우피 골드버그"
631,스크래퍼,2023-09-27,56919717,0.0,56919717,6176,6176,45,767,영국,영국,,"그린나래미디어(주),(주)스튜디오 산타클로스엔터테인먼트",12세이상관람가,,,해리스 딕킨슨
632,폭로,2023-09-20,51688600,0.0,51688600,6161,6161,145,1497,한국,한국,(주)로그라인스튜디오,(주)메리크리스마스,12세이상관람가,"범죄,스릴러",홍용호,"강민혁,유다인,공상아,이소윤,임승범,주보영,정새별,강길우,유이현,곽자형,고정일,김태훈,문지홍,김소숙,조광희,박종현,김지수,조셉,최우정,진혜린"
633,칸다하,2023-09-20,49169213,0.0,49169213,6149,6149,78,919,미국,미국,,(주)누리픽쳐스,15세이상관람가,"스릴러,액션",릭 로먼 워,제라드 버틀러
634,탑,2022-11-03,57559293,0.0,57559293,6134,6134,57,1072,한국,한국,(주)영화제작전원사,"(주)영화제작전원사 ,(주)콘텐츠판다",15세이상관람가,드라마,홍상수,"권해효,이혜영,송선미,조윤희,박미소,신석호"
635,클레오의 세계,2024-01-03,59349677,0.0,59349677,6118,6118,47,722,프랑스,프랑스,,"그린나래미디어(주),(주)하이스트레인저",전체관람가,드라마,마리 아마추켈리,"루이스 모루아-팡자니,일사 모레노 제고"
639,힙노시스: LP 커버의 전설,2024-05-01,59286347,0.0,59286347,6034,6034,53,676,영국,영국,,(주)티캐스트,15세이상관람가,다큐멘터리,안톤 코르빈,"오브리 파월,스톰 소거슨,폴 매카트니,데이비드 길모어,로저 워터스,닉 메이슨,지미 페이지,로버트 플랜트,노엘 갤러거,피터 가브리엘,그레이엄 굴드먼,글렌 매틀록"
640,멋진 세계,2022-08-11,57624300,0.0,57624300,6016,6016,47,746,일본,일본,,(주)엣나인필름,15세이상관람가,드라마,니시카와 미와,"야쿠쇼 코지,나가사와 마사미,나가노 타이가"
641,"안녕, 소중한 사람",2023-02-08,51766756,0.0,51766756,5981,5981,37,626,프랑스,프랑스,,(주)티캐스트,15세이상관람가,드라마,에밀리 아테프,"비키 크립스,가스파르 울리엘"
642,크레이지 컴페티션,2022-12-28,55310194,0.0,55310194,5939,5939,40,658,스페인,스페인,,"(주)영화사 진진,주식회사 왓챠",15세이상관람가,"드라마,코미디","마리아노 콘,가스통 듀프랫","페넬로페 크루즈,안토니오 반데라스,오스카 마르티네즈"
643,서태지 25주년 라이브 타임: 트래블러,2023-09-06,118467500,0.0,118467500,5924,5924,44,489,한국,한국,,씨제이 씨지브이(CJ CGV)(주),전체관람가,공연,서태지,"서태지,서태지 밴드"
645,이공삼칠,2022-06-08,58830820,0.0,70229820,5833,7458,89,961,한국,한국,"모티브픽쳐스(주),(주)재크필름",(주)씨네필운,15세이상관람가,"가족,드라마",모홍진,"홍예지,김지영,황석정,김미화,신은정,전소민,윤미경,강동하,현영균,김도연,김영민,홍서준,서진원,정인기,우수빈,강동하,윤채나,조하석,김다솔,임도균,김소민,박란,노영학,은지혜,한담희,백상희,박현서,김세진,최가인,권아름,강동하,이윤경,정지아,정다은,박소윤,김나영,김지은"
646,죽어도 자이언츠,2022-10-27,58248407,0.0,58248407,5813,5813,69,757,한국,한국,"국제신문,구구필름",롯데컬처웍스(주)롯데엔터테인먼트,12세이상관람가,다큐멘터리,이동윤,
647,유랑의 달,2023-01-18,58430392,0.0,58430392,5812,5812,45,841,일본,일본,,"(주)영화특별시에스엠씨,주식회사 왓챠",15세이상관람가,"드라마,미스터리",이상일,"히로세 스즈,마츠자카 토리,요코하마 류세이,타베 미카코"
648,"그 겨울, 나는",2022-11-30,43630293,0.0,46979293,5726,6213,27,483,한국,한국,한국영화아카데미,(주)더쿱디스트리뷰션,15세이상관람가,멜로/로맨스,오성호,"양희영,권다함,권소현,오지혜,계영호,이한주,정수교,김신비,권혁성,지웅배,백승철,이천희,김자영,이금주,이가경,이택근,김종태,변진수,박수진,이현서,김수빈,정태영,신치영,이재우,김남호,진수선,김현식,김수란,윤영,정유담"
652,빅트립2: 아기곰 배달 대작전,2023-05-27,49824450,0.0,49824450,5657,5657,128,645,러시아,러시아,,와이드 릴리즈(주),전체관람가,애니메이션,바실리 로벤스키,
654,드림쏭3,2024-03-28,47088089,0.0,47088089,5625,5625,238,870,미국,미국,,"주식회사 원더스튜디오,영화사빅",전체관람가,애니메이션,안소니 벨,
657,믿을 수 있는 사람,2023-10-18,48315272,0.0,48315272,5526,5526,62,965,한국,한국,한국영화아카데미,찬란,12세이상관람가,드라마,곽은미,"이설,오경화,박세현,전봉석,이노아,우정원,박준혁,성노진,김희창,이석,최성윤,김남규,지웅배,조윤영,윤혜리,조연우,나애진,강병욱,황미선,김혜원,최선중,박지수,박효진,최정호,홍나윤,안승혁,김혜원,조령미"
658,넥스트 골 윈즈,2024-01-24,50989771,0.0,50989771,5497,5497,156,1448,미국,미국,,월트디즈니컴퍼니코리아 유한책임회사,전체관람가,코미디,타이카 와이티티,마이클 패스벤더
659,티처스 라운지,2023-12-27,49532614,0.0,49532614,5434,5434,29,574,독일,독일,,(주)스튜디오디에이치엘,12세이상관람가,드라마,일커 카탁,
660,힐마 아프 클린트 - 미래를 위한 그림,2023-12-20,40931196,0.0,43243196,5395,5695,24,458,독일,독일,,(주)마노엔터테인먼트,전체관람가,다큐멘터리,할리나 디르슈카,"힐마 아프 클린트,에른스트 페터 피셔,율리아 포스"
661,알카라스의 여름,2022-11-03,48087493,0.0,48087493,5370,5370,44,712,스페인,스페인,,(주)영화사 진진,12세이상관람가,드라마,카를라 시몬,"조르디 푸홀 돌체트,안나 오틴,세니아 로제트,알베르트 보쉬,아이네트 주누"
662,어웨이크,2022-08-24,42708198,0.0,42708198,5367,5367,72,599,한국,한국,주식회사 티에스나린시네마,"주식회사 엔픽플,트윈플러스파트너스(주)",15세이상관람가,미스터리,이윤호,"임세미,성지루,한지원,조용준,정윤지,이강희,박정언,안태린,이유나,김정인"
663,단순한 열정,2023-02-01,46851290,0.0,46851290,5338,5338,31,497,프랑스,프랑스,,(주)영화사 진진,청소년관람불가,"드라마,멜로/로맨스",다니엘 아르비드,"라에티샤 도슈,세르게이 폴루닌"
665,벰: 비컴 휴먼,2022-06-16,27195500,0.0,27437000,5279,5305,5,184,일본,일본,,(주)미디어캐슬,15세이상관람가,애니메이션,이케하타 히로시,"코니시 카츠유키,오노 켄쇼,야마데라 코이치,미즈키 나나"
666,뱅크시,2022-08-11,43566999,0.0,47216499,5247,5672,35,602,영국,영국,,(주)마노엔터테인먼트,전체관람가,다큐멘터리,엘리오 에스파나,"뱅크시,벤 아인,스티브 라자리데스,존 네이션,펠릭스 'FLX'브론,알란 KET,스케이프마르티네즈,리스크"
668,볼코노고프 대위 탈출하다,2023-08-23,49352335,0.0,49352335,5167,5167,36,577,러시아,러시아,,주식회사 슈아픽처스,15세이상관람가,"스릴러,드라마","나타샤 메르쿨로바,알렉세이 추포프",
670,대니초 : 코리안 드림,2024-02-14,76675500,0.0,76675500,5139,5139,24,320,한국,한국,메타코미디,"씨제이 씨지브이(CJ CGV)(주),CGV ICECON",청소년관람불가,공연,,
671,살바도르 달리 : 불멸을 찾아서,2023-08-02,43342970,0.0,43342970,5121,5121,34,519,스페인,스페인,,(주)마노엔터테인먼트,12세이상관람가,다큐멘터리,데이비드 푸졸,"살바도르 달리,갈라 달리,몽세 아구어,알프레드 히치콕,루이스 브뉘엘"
672,레트리뷰션,2024-01-24,42480002,0.0,42480002,5115,5115,202,1632,미국,미국,,메가박스중앙(주),15세이상관람가,"액션,스릴러",님로드 안탈,"리암 니슨,엠베스 데이비츠"
675,홈그라운드,2023-12-06,44910800,0.0,44910800,5067,5067,35,420,한국,한국,,영화배급협동조합 씨네소파,12세이상관람가,다큐멘터리,권아람,
676,미친 능력,2022-06-29,48352710,0.0,49630710,5052,5194,110,953,미국,미국,,(주)제이앤씨미디어그룹,15세이상관람가,"범죄,액션,코미디",톰 고미칸,"니콜라스 케이지,페드로 파스칼,닐 패트릭 해리스,티파니 해디쉬"
677,콜 제인,2023-03-08,48037294,0.0,48037294,5037,5037,70,767,영국,영국,,"(주)누리픽쳐스,(주)영화특별시에스엠씨",12세이상관람가,드라마,필리스 나기,"엘리자베스 뱅크스,시고니 위버,크리스 메시나,케이트 마라,운미 모사쿠"
678,킹덤 3: 운명의 불꽃,2024-01-17,36139270,0.0,36139270,4994,4994,136,1203,일본,일본,,"(주)이놀미디어,(주)플레이그램",15세이상관람가,"액션,전쟁",사토 신스케,"야마자키 켄토,요시자와 료,하시모토 칸나"
680,파라다이스 하이웨이,2022-08-24,43392800,0.0,43392800,4904,4904,53,499,미국,미국,,판씨네마(주),15세이상관람가,"액션,스릴러",안나 구또,"줄리엣 비노쉬,모건 프리먼,프랭크 그릴로,카메론 모나한,할라 핀리"
681,극장판 울려라! 유포니엄: 앙상블 콘테스트,2024-04-17,44261151,0.0,44261151,4842,4842,99,942,일본,일본,,(주)스튜디오디에이치엘,전체관람가,애니메이션,이시하라 타츠야,"쿠로사와 토모요,아사이 아야카,토요타 모에,안자이 치카,타네자키 아츠미"
